#timestamp x y z qx qy qz qw
1787959978.134411 39.740543 2.551337 0.000000 0.000000 0.000000 0.167707 0.985837
1787959979.234358 40.180096 2.708708 0.000000 0.000000 0.000000 0.172210 0.985060
1787959980.334376 40.604630 2.855164 0.000000 0.000000 0.000000 0.155850 0.987781
1787959981.534405 41.138107 3.022151 0.000000 0.000000 0.000000 0.143545 0.989644
1787959982.634585 41.292480 3.066475 0.000000 0.000000 0.000000 0.136149 0.990688
1787959986.934461 41.259212 3.058590 0.000000 0.000000 0.000000 0.400399 0.916341
1787959988.034346 41.267349 3.066439 0.000000 0.000000 0.000000 0.617507 0.786565
1787959989.034385 41.266109 3.062393 0.000000 0.000000 0.000000 0.710370 0.703828
1787959991.034880 41.265228 3.072916 0.000000 0.000000 0.000000 0.825397 0.564553
1787959993.334430 41.125767 3.422588 0.000000 0.000000 0.000000 0.822368 0.568956
1787959994.434348 40.940132 3.869234 0.000000 0.000000 0.000000 0.842943 0.538003
1787959995.434369 40.764320 4.246977 0.000000 0.000000 0.000000 0.841801 0.539788
1787959996.434386 40.589592 4.651157 0.000000 0.000000 0.000000 0.831439 0.555616
1787959997.534559 40.412750 5.071308 0.000000 0.000000 0.000000 0.834517 0.550982
1787959998.534602 40.240700 5.469611 0.000000 0.000000 0.000000 0.834691 0.550718
1787959999.634451 40.065475 5.884234 0.000000 0.000000 0.000000 0.833602 0.552366
1787960000.934354 39.809006 6.493511 0.000000 0.000000 0.000000 0.831054 0.556191
1787960002.034403 39.650318 6.878509 0.000000 0.000000 0.000000 0.832484 0.554049
1787960003.134367 39.464928 7.304062 0.000000 0.000000 0.000000 0.838839 0.544379
1787960004.134414 39.273708 7.742421 0.000000 0.000000 0.000000 0.832756 0.553641
1787960005.134658 39.107101 8.160119 0.000000 0.000000 0.000000 0.827632 0.561271
1787960006.234813 38.924755 8.589903 0.000000 0.000000 0.000000 0.840049 0.542510
1787960007.334369 38.734467 9.024564 0.000000 0.000000 0.000000 0.836390 0.548134
1787960008.434551 38.534969 9.456713 0.000000 0.000000 0.000000 0.844869 0.534974
1787960009.634364 38.299099 9.934044 0.000000 0.000000 0.000000 0.857477 0.514522
1787960010.634522 38.096024 10.322353 0.000000 0.000000 0.000000 0.851811 0.523849
1787960011.734409 37.884693 10.750301 0.000000 0.000000 0.000000 0.847943 0.530087
1787960012.734766 37.691643 11.154128 0.000000 0.000000 0.000000 0.847528 0.530751
1787960013.834571 37.520916 11.516076 0.000000 0.000000 0.000000 0.839854 0.542813
1787960014.834582 37.324512 11.945166 0.000000 0.000000 0.000000 0.843425 0.537247
1787960015.934415 37.147850 12.326666 0.000000 0.000000 0.000000 0.841743 0.539879
1787960017.034587 36.913147 12.840763 0.000000 0.000000 0.000000 0.835293 0.549805
1787960018.134433 36.762733 13.186874 0.000000 0.000000 0.000000 0.833988 0.551783
1787960019.234369 36.643181 13.475550 0.000000 0.000000 0.000000 0.830001 0.557762
1787960029.135009 36.546265 13.721721 0.000000 0.000000 0.000000 0.825602 0.564253
1787960030.234510 36.371086 14.170873 0.000000 0.000000 0.000000 0.823145 0.567831
1787960031.534431 36.167408 14.700773 0.000000 0.000000 0.000000 0.823542 0.567255
1787960032.634447 36.010078 15.135932 0.000000 0.000000 0.000000 0.814670 0.579925
1787960033.634545 35.870316 15.535200 0.000000 0.000000 0.000000 0.819714 0.572774
1787960034.734537 35.705898 15.970813 0.000000 0.000000 0.000000 0.825690 0.564124
1787960035.834447 35.529556 16.410614 0.000000 0.000000 0.000000 0.834889 0.550418
1787960036.834775 35.345844 16.800024 0.000000 0.000000 0.000000 0.851945 0.523632
1787960037.934688 35.122616 17.235817 0.000000 0.000000 0.000000 0.853155 0.521658
1787960039.234395 34.857121 17.732765 0.000000 0.000000 0.000000 0.853337 0.521359
1787960040.334563 34.636707 18.169706 0.000000 0.000000 0.000000 0.851126 0.524961
1787960041.434435 34.414436 18.613253 0.000000 0.000000 0.000000 0.851692 0.524043
1787960042.434449 34.208527 19.019291 0.000000 0.000000 0.000000 0.852620 0.522531
1787960043.534413 33.998234 19.427614 0.000000 0.000000 0.000000 0.863432 0.504466
1787960044.534541 33.790031 19.795595 0.000000 0.000000 0.000000 0.859574 0.511011
1787960045.534639 33.561459 20.210623 0.000000 0.000000 0.000000 0.862185 0.506594
1787960046.734490 33.304050 20.671228 0.000000 0.000000 0.000000 0.865931 0.500164
